PSR %CPU
  2  0.0
  3  0.7
  0  0.6
PSR %CPU
  0 37.3
  3  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  0  0.6
PSR %CPU
  2 37.3
  3  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.7
  1  0.6
PSR %CPU
  2 37.3
  3  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.7
  1  0.6
PSR %CPU
  2 37.3
  1  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.7
  1  0.6
PSR %CPU
  0 37.4
  1  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.7
  1  0.6
PSR %CPU
  2 37.4
  1  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.7
  3  0.6
PSR %CPU
  0 37.4
  3  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  3  0.6
PSR %CPU
  0 37.3
  3  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  3  0.6
PSR %CPU
  2 37.4
  0  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  0  0.0
  3  0.7
  3  0.6
PSR %CPU
  2 37.4
  0  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  0  0.0
  3  0.7
  3  0.6
PSR %CPU
  0 37.4
  3  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  0  0.0
  3  0.7
  3  0.6
PSR %CPU
  2 37.4
  2  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  0  0.0
  3  0.7
  1  0.6
PSR %CPU
  2 37.4
  2  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  0  0.0
  3  0.7
  1  0.6
PSR %CPU
  0 37.4
  2  0.7
  1  0.0
  2  0.6
  3  0.0
  1  0.0
  0  0.0
  3  0.7
  2  0.6
PSR %CPU
  0 37.4
  2  0.7
  1  0.0
  2  0.6
  3  0.0
  1  0.0
  0  0.0
  2  0.7
  0  0.6
PSR %CPU
  0 37.4
  2  0.7
  1  0.0
  2  0.6
  3  0.0
  1  0.0
  0  0.0
  2  0.7
  0  0.6
PSR %CPU
  0 37.4
  2  0.7
  1  0.0
  2  0.6
  3  0.0
  1  0.0
  0  0.0
  2  0.7
  1  0.6
PSR %CPU
  2 37.4
  1  0.7
  1  0.0
  1  0.6
  3  0.0
  1  0.0
  0  0.0
  1  0.7
  1  0.6
PSR %CPU
  2 37.4
  1  0.7
  1  0.0
  0  0.6
  3  0.0
  1  0.0
  0  0.0
  1  0.7
  1  0.6
PSR %CPU
  2 37.4
  1  0.7
  1  0.0
  0  0.6
  3  0.0
  1  0.0
  0  0.0
  1  0.7
  1  0.6
PSR %CPU
  2 37.4
  1  0.7
  1  0.0
  1  0.6
  3  0.0
  1  0.0
  0  0.0
  1  0.7
  1  0.6
PSR %CPU
  0 37.4
  1  0.7
  1  0.0
  1  0.6
  3  0.0
  1  0.0
  0  0.0
  1  0.7
  1  0.6
PSR %CPU
  2 37.4
  1  0.7
  1  0.0
  3  0.6
  3  0.0
  1  0.0
  0  0.0
  1  0.7
  1  0.6
PSR %CPU
  0 37.4
  1  0.7
  1  0.0
  3  0.6
  3  0.0
  1  0.0
  0  0.0
  1  0.7
  1  0.6
PSR %CPU
  0 37.5
  1  0.7
  1  0.0
  3  0.6
  3  0.0
  1  0.0
  0  0.0
  3  0.7
  1  0.6
PSR %CPU
  0 37.4
  2  0.7
  1  0.0
  3  0.6
  3  0.0
  1  0.0
  0  0.0
  3  0.7
  1  0.6
PSR %CPU
  0 37.4
  2  0.7
  1  0.0
  2  0.6
  3  0.0
  1  0.0
  0  0.0
  1  0.7
  2  0.6
PSR %CPU
  0 37.4
  2  0.7
  1  0.0
  2  0.6
  3  0.0
  1  0.0
  0  0.0
  1  0.7
  2  0.6
PSR %CPU
  0 37.4
  0  0.7
  1  0.0
  2  0.6
  3  0.0
  1  0.0
  0  0.0
  2  0.7
  2  0.6
PSR %CPU
  0 37.4
  2  0.7
  1  0.0
  2  0.6
  3  0.0
  1  0.0
  0  0.0
  2  0.7
  2  0.6
PSR %CPU
  0 37.5
  2  0.7
  1  0.0
  2  0.6
  3  0.0
  1  0.0
  0  0.0
  2  0.7
  1  0.6
PSR %CPU
  2 37.4
  2  0.7
  1  0.0
  1  0.6
  3  0.0
  1  0.0
  0  0.0
  1  0.7
  1  0.6
PSR %CPU
  1 37.5
  2  0.7
  1  0.0
  2  0.6
  3  0.0
  1  0.0
  0  0.0
  2  0.7
  3  0.6
PSR %CPU
  1 37.5
  2  0.7
  1  0.0
  2  0.6
  3  0.0
  1  0.0
  0  0.0
  2  0.7
  3  0.6
PSR %CPU
  1 37.5
  2  0.7
  1  0.0
  3  0.6
  3  0.0
  1  0.0
  0  0.0
  3  0.7
  3  0.6
PSR %CPU
  1 37.5
  2  0.7
  1  0.0
  3  0.6
  3  0.0
  1  0.0
  0  0.0
  3  0.7
  3  0.6
PSR %CPU
  1 37.5
  3  0.7
  1  0.0
  3  0.6
  3  0.0
  1  0.0
  0  0.0
  1  0.7
  3  0.6
PSR %CPU
  1 37.5
  3  0.7
  1  0.0
  1  0.6
  3  0.0
  1  0.0
  0  0.0
  0  0.7
  3  0.6
PSR %CPU
  3 37.5
  3  0.7
  1  0.0
  1  0.6
  3  0.0
  1  0.0
  0  0.0
  0  0.7
  3  0.6
PSR %CPU
  1 37.5
  3  0.7
  1  0.0
  0  0.6
  3  0.0
  1  0.0
  0  0.0
  0  0.7
  1  0.6
PSR %CPU
  3 37.5
  3  0.7
  1  0.0
  0  0.6
  3  0.0
  1  0.0
  0  0.0
  0  0.7
  1  0.6
PSR %CPU
  3 37.5
  3  0.7
  1  0.0
  0  0.6
  3  0.0
  1  0.0
  0  0.0
  0  0.7
  1  0.6
PSR %CPU
  1 37.5
  3  0.7
  1  0.0
  0  0.6
  3  0.0
  1  0.0
  0  0.0
  3  0.7
  3  0.6
PSR %CPU
  3 37.5
  0  0.7
  1  0.0
  0  0.6
  3  0.0
  1  0.0
  0  0.0
  0  0.7
  3  0.6
PSR %CPU
  1 37.6
  0  0.7
  1  0.0
  1  0.6
  3  0.0
  1  0.0
  0  0.0
  0  0.7
  3  0.6
PSR %CPU
  1 37.5
  0  0.7
  1  0.0
  1  0.6
  3  0.0
  1  0.0
  2  0.0
  0  0.7
  3  0.6
PSR %CPU
  1 37.6
  1  0.7
  1  0.0
  3  0.6
  3  0.0
  1  0.0
  2  0.0
  3  0.7
  3  0.6
PSR %CPU
  3 37.5
  1  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  1  0.6
PSR %CPU
  1 37.5
  1  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  1  0.6
PSR %CPU
  1 37.5
  1  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  1  0.6
PSR %CPU
  3 37.5
  1  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  1  0.6
PSR %CPU
  3 37.5
  1  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  1  0.6
PSR %CPU
  1 37.5
  1  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  1  0.6
PSR %CPU
  3 37.5
  1  0.7
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  1  0.6
PSR %CPU
  1 37.5
  1  0.7
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  1  0.6
PSR %CPU
  1 37.5
  1  0.7
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  1  0.6
PSR %CPU
  3 37.5
  1  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  1  0.6
PSR %CPU
  3 37.6
  1  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  1  0.6
PSR %CPU
  3 37.6
  1  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  1  0.6
PSR %CPU
  3 37.6
  1  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  1  0.6
PSR %CPU
  1 37.6
  1  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  1  0.6
PSR %CPU
  1 37.5
  1  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.7
  1  0.6
PSR %CPU
  1 37.6
  2  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  1  0.6
PSR %CPU
  1 37.6
  2  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  1  0.6
PSR %CPU
  3 37.6
  2  0.7
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  1  0.6
PSR %CPU
  3 37.6
  3  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  1  0.6
PSR %CPU
  3 37.6
  1  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  1  0.6
PSR %CPU
  3 37.6
  1  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  1  0.6
PSR %CPU
  1 37.6
  1  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  1  0.6
PSR %CPU
  1 37.6
  1  0.7
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  3  0.6
PSR %CPU
  1 37.6
  1  0.7
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  3  0.6
PSR %CPU
  1 37.6
  3  0.7
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  3  0.6
PSR %CPU
  1 37.6
  3  0.7
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  1  0.6
PSR %CPU
  1 37.6
  3  0.7
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  1  0.6
PSR %CPU
  3 37.6
  3  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  1  0.6
PSR %CPU
  1 37.6
  3  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  1  0.6
PSR %CPU
  3 37.6
  3  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.7
  0  0.6
PSR %CPU
  3 37.6
  3  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  1  0.0
  1  0.7
  3  0.6
PSR %CPU
  1 37.6
  3  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  1  0.0
  1  0.7
  3  0.6
PSR %CPU
  1 37.6
  2  0.7
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  1  0.0
  1  0.7
  1  0.6
PSR %CPU
  1 37.6
  3  0.7
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  1  0.0
  3  0.7
  3  0.6
PSR %CPU
  1 37.6
  3  0.7
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  1  0.0
  3  0.7
  3  0.6
PSR %CPU
  1 37.6
  3  0.7
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  1  0.0
  3  0.7
  3  0.6
PSR %CPU
  1 37.6
  3  0.7
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  1  0.0
  1  0.7
  3  0.6
PSR %CPU
  2 37.6
  0  0.7
  2  0.0
  3  0.6
  2  0.0
  2  0.0
  0  0.0
  3  0.7
  0  0.6
PSR %CPU
  2 37.6
  2  0.7
  2  0.0
  0  0.6
  0  0.0
  0  0.0
  1  0.0
  0  0.7
  2  0.6
PSR %CPU
  1 37.6
  3  0.7
  2  0.0
  2  0.6
  1  0.0
  1  0.0
  1  0.0
  1  0.7
  2  0.6
PSR %CPU
  1 37.6
  0  0.7
  3  0.0
  1  0.6
  3  0.0
  1  0.0
  1  0.0
  0  0.7
  2  0.6
PSR %CPU
  2 37.6
  0  0.7
  3  0.0
  2  0.6
  3  0.0
  3  0.0
  1  0.0
  0  0.7
  0  0.6
PSR %CPU
  0 37.6
  1  0.7
  2  0.0
  2  0.6
  3  0.0
  2  0.0
  1  0.0
  0  0.7
  1  0.6
PSR %CPU
  0 37.5
  2  0.7
  3  0.0
  2  0.6
  3  0.0
  3  0.0
  1  0.0
  0  0.7
  0  0.6
PSR %CPU
  0 37.6
  3  0.7
  3  0.0
  1  0.6
  3  0.0
  1  0.0
  2  0.0
  3  0.7
  3  0.6
PSR %CPU
  2 37.6
  3  0.7
  3  0.0
  1  0.6
  3  0.0
  1  0.0
  2  0.0
  3  0.7
  3  0.6
PSR %CPU
  0 37.6
  0  0.7
  1  0.0
  1  0.6
  1  0.0
  1  0.0
  2  0.0
  2  0.7
  2  0.6
PSR %CPU
  0 37.6
  1  0.7
  2  0.0
  1  0.6
  1  0.0
  1  0.0
  2  0.0
  2  0.7
  2  0.6
PSR %CPU
  0 37.6
  0  0.7
  0  0.0
  1  0.6
  2  0.0
  2  0.0
  3  0.0
  0  0.7
  1  0.6
PSR %CPU
  0 37.6
  0  0.7
  0  0.0
  1  0.6
  2  0.0
  2  0.0
  3  0.0
  0  0.7
  2  0.6
PSR %CPU
  0 37.6
  3  0.7
  2  0.0
  1  0.6
  1  0.0
  2  0.0
  1  0.0
  0  0.7
  0  0.6
PSR %CPU
  0 37.6
  3  0.7
  2  0.0
  1  0.6
  1  0.0
  0  0.0
  1  0.0
  2  0.7
  0  0.6
PSR %CPU
  0 37.7
  0  0.7
  2  0.0
  3  0.6
  2  0.0
  1  0.0
  3  0.0
  2  0.7
  3  0.6
PSR %CPU
  0 37.7
  1  0.7
  2  0.0
  1  0.6
  0  0.0
  1  0.0
  3  0.0
  1  0.7
  1  0.6
PSR %CPU
  0 37.7
  1  0.7
  2  0.0
  1  0.6
  2  0.0
  1  0.0
  2  0.0
  1  0.7
  2  0.6
PSR %CPU
  0 37.7
  0  0.7
  3  0.0
  2  0.6
  2  0.0
  1  0.0
  2  0.0
  0  0.7
  2  0.6
PSR %CPU
  0 37.7
  1  0.7
  2  0.0
  2  0.6
  2  0.0
  1  0.0
  2  0.0
  1  0.7
  2  0.6
PSR %CPU
  0 37.7
  3  0.7
  2  0.0
  3  0.6
  2  0.0
  2  0.0
  3  0.0
  0  0.7
  2  0.6
PSR %CPU
  2 37.8
  3  0.7
  2  0.0
  3  0.6
  2  0.0
  0  0.0
  3  0.0
  0  0.7
  2  0.6
PSR %CPU
  0 37.8
  2  0.7
  2  0.0
  0  0.6
  2  0.0
  0  0.0
  3  0.0
  2  0.7
  0  0.6
PSR %CPU
  3 37.8
  2  0.7
  2  0.0
  0  0.6
  2  0.0
  0  0.0
  3  0.0
  2  0.7
  0  0.6
PSR %CPU
  3 37.9
  2  0.7
  2  0.0
  0  0.6
  2  0.0
  0  0.0
  2  0.0
  2  0.7
  0  0.6
PSR %CPU
  3 37.8
  2  0.7
  2  0.0
  0  0.6
  2  0.0
  0  0.0
  2  0.0
  2  0.7
  0  0.6
PSR %CPU
  3 37.9
  2  0.7
  2  0.0
  0  0.6
  2  0.0
  0  0.0
  2  0.0
  2  0.7
  0  0.6
PSR %CPU
  1 37.9
  0  0.7
  2  0.0
  0  0.6
  2  0.0
  0  0.0
  2  0.0
  0  0.7
  2  0.6
PSR %CPU
  3 37.9
  0  0.7
  2  0.0
  0  0.6
  2  0.0
  0  0.0
  2  0.0
  0  0.7
  2  0.6
PSR %CPU
  1 37.9
  2  0.7
  2  0.0
  1  0.6
  2  0.0
  0  0.0
  2  0.0
  2  0.7
  0  0.6
PSR %CPU
  3 38.0
  2  0.7
  2  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  0  0.6
PSR %CPU
  3 38.0
  1  0.7
  2  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  1  0.6
PSR %CPU
  1 38.0
  1  0.7
  2  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  1  0.6
PSR %CPU
  1 38.0
  1  0.7
  2  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  1  0.6
PSR %CPU
  3 38.0
  1  0.7
  2  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  3  0.6
PSR %CPU
  3 38.0
  2  0.7
  2  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  3  0.6
PSR %CPU
  1 38.0
  1  0.7
  2  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  3  0.6
PSR %CPU
  1 38.0
  3  0.7
  2  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  3  0.6
PSR %CPU
  3 38.0
  3  0.7
  2  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  3  0.6
PSR %CPU
  3 38.1
  3  0.7
  2  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  1  0.6
PSR %CPU
  1 38.0
  3  0.7
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  1  0.6
PSR %CPU
  1 38.0
  3  0.7
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  3  0.6
PSR %CPU
  1 38.1
  3  0.7
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  3  0.6
PSR %CPU
  3 38.0
  3  0.7
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  3  0.6
PSR %CPU
  1 38.1
  3  0.7
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  1  0.6
PSR %CPU
  3 38.1
  3  0.7
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  1  0.6
PSR %CPU
  1 38.1
  1  0.7
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  1  0.6
PSR %CPU
  3 38.1
  1  0.7
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  3  0.6
PSR %CPU
  1 38.1
  1  0.7
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  3  0.6
PSR %CPU
  1 38.1
  3  0.7
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  3  0.6
PSR %CPU
  3 38.1
  3  0.7
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  3  0.6
PSR %CPU
  1 38.1
  3  0.7
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  3  0.6
PSR %CPU
  3 38.1
  3  0.7
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  3  0.6
PSR %CPU
  2 38.1
  3  0.7
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  3  0.6
PSR %CPU
  2 38.1
  3  0.7
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  3  0.6
PSR %CPU
  2 38.1
  0  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  3  0.6
PSR %CPU
  0 38.1
  0  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  3  0.6
PSR %CPU
  2 38.1
  0  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  3  0.6
PSR %CPU
  2 38.2
  0  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.7
  0  0.6
PSR %CPU
  2 38.1
  0  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.7
  0  0.6
PSR %CPU
  0 38.2
  0  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  2  0.6
PSR %CPU
  0 38.2
  0  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  2  0.6
PSR %CPU
  0 38.1
  0  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  2  0.6
PSR %CPU
  2 38.2
  0  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.7
  0  0.6
PSR %CPU
  0 38.2
  0  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.7
  0  0.6
PSR %CPU
  2 38.2
  0  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.7
  0  0.6
PSR %CPU
  0 38.2
  0  0.7
  1  0.0
  2  0.6
  2  0.0
  0  0.0
  2  0.0
  2  0.7
  2  0.6
PSR %CPU
  0 38.2
  0  0.7
  1  0.0
  2  0.6
  2  0.0
  0  0.0
  2  0.0
  2  0.7
  2  0.6
PSR %CPU
  2 38.2
  0  0.7
  1  0.0
  0  0.6
  2  0.0
  0  0.0
  2  0.0
  0  0.7
  2  0.6
PSR %CPU
  2 38.2
  0  0.7
  1  0.0
  0  0.6
  2  0.0
  0  0.0
  2  0.0
  0  0.7
  2  0.6
PSR %CPU
  0 38.2
  0  0.7
  1  0.0
  2  0.6
  2  0.0
  0  0.0
  2  0.0
  2  0.7
  2  0.6
PSR %CPU
  0 38.2
  0  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  1  0.6
PSR %CPU
  2 38.2
  0  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.7
  0  0.6
PSR %CPU
  0 38.3
  0  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.7
  0  0.6
PSR %CPU
  2 38.3
  0  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.7
  2  0.6
PSR %CPU
  2 38.3
  2  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  2  0.6
PSR %CPU
  2 38.3
  2  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  2  0.6
PSR %CPU
  2 38.3
  2  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  0  0.0
  2  0.7
  2  0.6
PSR %CPU
  0 38.3
  2  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  0  0.0
  2  0.7
  2  0.6
PSR %CPU
  0 38.3
  2  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  0  0.0
  2  0.7
  2  0.6
PSR %CPU
  0 38.3
  2  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  0  0.0
  2  0.7
  2  0.6
PSR %CPU
  0 38.3
  2  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  0  0.0
  3  0.7
  2  0.6
PSR %CPU
  2 38.4
  0  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  0  0.0
  3  0.7
  2  0.6
PSR %CPU
  2 38.3
  0  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  0  0.0
  3  0.7
  2  0.6
PSR %CPU
  0 38.3
  2  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  0  0.0
  2  0.7
  2  0.6
PSR %CPU
  2 38.4
  2  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  0  0.0
  2  0.7
  2  0.6
PSR %CPU
  0 38.4
  0  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  0  0.0
  2  0.7
  2  0.6
PSR %CPU
  2 38.4
  0  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  0  0.0
  0  0.7
  2  0.6
PSR %CPU
  0 38.4
  0  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  0  0.0
  0  0.7
  2  0.6
PSR %CPU
  0 38.4
  0  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  0  0.0
  0  0.7
  2  0.6
PSR %CPU
  2 38.4
  2  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  0  0.0
  0  0.7
  0  0.6
PSR %CPU
  2 38.4
  2  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  0  0.0
  0  0.7
  0  0.6
PSR %CPU
  0 38.4
  2  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  0  0.0
  0  0.7
  0  0.6
PSR %CPU
  2 38.4
  0  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  0  0.0
  0  0.7
  0  0.6
PSR %CPU
  0 38.4
  0  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  0  0.0
  0  0.7
  0  0.6
PSR %CPU
  0 38.4
  0  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  0  0.0
  0  0.7
  0  0.6
PSR %CPU
  0 38.4
  0  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  0  0.0
  0  0.7
  1  0.6
PSR %CPU
  2 38.4
  0  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  0  0.0
  0  0.7
  1  0.6
PSR %CPU
  0 38.4
  0  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  0  0.0
  0  0.7
  3  0.6
PSR %CPU
  0 38.4
  0  0.7
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  0  0.0
  3  0.7
  3  0.6
PSR %CPU
  2 38.4
  0  0.7
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  0  0.0
  3  0.7
  3  0.6
PSR %CPU
  2 38.4
  0  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  0  0.0
  3  0.7
  0  0.6
PSR %CPU
  0 38.4
  0  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  0  0.0
  3  0.7
  0  0.6
PSR %CPU
  0 38.4
  2  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  0  0.0
  2  0.7
  2  0.6
PSR %CPU
  0 38.4
  2  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  0  0.0
  2  0.7
  2  0.6
PSR %CPU
  0 38.4
  2  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  0  0.0
  2  0.7
  2  0.6
PSR %CPU
  2 38.4
  0  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  2  0.6
PSR %CPU
  2 38.4
  0  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.7
  0  0.6
PSR %CPU
  0 38.4
  0  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.7
  0  0.6
PSR %CPU
  2 38.4
  0  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.7
  0  0.6
PSR %CPU
  0 38.5
  0  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.7
  0  0.6
PSR %CPU
  2 38.4
  0  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.7
  0  0.6
PSR %CPU
  2 38.5
  0  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
