%CPU     %MEM    
26.7     53.6    
44.2 53.5
%CPU     %MEM    
100.0    53.6    
44.3 53.5
%CPU     %MEM    
93.3     53.6    
44.3 53.5
%CPU     %MEM    
0.0      53.6    
44.3 53.5
%CPU     %MEM    
20.0     53.6    
44.3 53.5
%CPU     %MEM    
100.0    53.6    
44.3 53.5
%CPU     %MEM    
100.0    53.6    
44.3 53.5
%CPU     %MEM    
86.7     53.6    
44.3 53.5
%CPU     %MEM    
46.7     53.6    
44.3 53.5
%CPU     %MEM    
0.0      53.6    
44.3 53.5
%CPU     %MEM    
118.8    53.6    
44.3 53.5
%CPU     %MEM    
93.8     53.6    
44.3 53.5
%CPU     %MEM    
60.0     53.6    
44.4 53.5
%CPU     %MEM    
0.0      53.6    
44.4 53.5
%CPU     %MEM    
106.7    53.6    
44.4 53.5
%CPU     %MEM    
93.8     53.6    
44.4 53.5
%CPU     %MEM    
0.0      53.6    
44.4 53.5
%CPU     %MEM    
33.3     53.6    
44.5 53.5
%CPU     %MEM    
68.8     53.6    
44.4 53.5
%CPU     %MEM    
93.3     53.6    
44.4 53.5
%CPU     %MEM    
53.3     53.6    
44.4 53.5
%CPU     %MEM    
0.0      53.6    
44.4 53.5
%CPU     %MEM    
0.0      53.6    
44.5 53.5
%CPU     %MEM    
93.8     53.6    
44.5 53.5
%CPU     %MEM    
26.7     53.6    
44.5 53.5
%CPU     %MEM    
0.0      53.6    
44.5 53.5
%CPU     %MEM    
20.0     53.6    
44.5 53.5
%CPU     %MEM    
100.0    53.6    
44.5 53.5
%CPU     %MEM    
93.8     53.6    
44.5 53.5
%CPU     %MEM    
0.0      53.6    
44.5 53.5
%CPU     %MEM    
0.0      53.6    
44.5 53.5
%CPU     %MEM    
0.0      53.6    
44.5 53.5
%CPU     %MEM    
93.3     53.6    
44.6 53.5
%CPU     %MEM    
100.0    53.6    
44.6 53.5
%CPU     %MEM    
81.2     53.6    
44.5 53.5
%CPU     %MEM    
0.0      53.6    
44.6 53.5
%CPU     %MEM    
0.0      53.6    
44.5 53.5
%CPU     %MEM    
100.0    53.6    
44.6 53.5
%CPU     %MEM    
100.0    53.6    
44.6 53.5
%CPU     %MEM    
13.3     53.6    
44.5 53.5
%CPU     %MEM    
0.0      53.6    
44.6 53.5
%CPU     %MEM    
100.0    53.6    
44.7 53.5
%CPU     %MEM    
100.0    53.6    
44.6 53.5
%CPU     %MEM    
0.0      53.6    
44.7 53.5
%CPU     %MEM    
106.7    53.6    
44.7 53.5
%CPU     %MEM    
100.0    53.6    
44.7 53.5
%CPU     %MEM    
25.0     53.6    
44.7 53.5
%CPU     %MEM    
0.0      53.6    
44.6 53.5
%CPU     %MEM    
0.0      53.6    
44.7 53.5
%CPU     %MEM    
100.0    53.6    
44.7 53.5
%CPU     %MEM    
26.7     53.6    
44.7 53.5
%CPU     %MEM    
0.0      53.6    
44.7 53.5
%CPU     %MEM    
66.7     53.6    
44.7 53.5
%CPU     %MEM    
100.0    53.6    
44.7 53.5
%CPU     %MEM    
0.0      53.6    
44.8 53.5
%CPU     %MEM    
6.7      53.6    
44.7 53.5
%CPU     %MEM    
100.0    53.6    
44.8 53.5
%CPU     %MEM    
100.0    53.6    
44.8 53.5
%CPU     %MEM    
0.0      53.6    
44.8 53.5
%CPU     %MEM    
0.0      53.6    
44.8 53.5
%CPU     %MEM    
93.3     53.6    
44.8 53.5
%CPU     %MEM    
100.0    53.6    
44.8 53.5
%CPU     %MEM    
100.0    53.6    
44.8 53.5
%CPU     %MEM    
0.0      53.6    
44.8 53.5
%CPU     %MEM    
0.0      53.6    
44.8 53.5
%CPU     %MEM    
0.0      53.6    
44.8 53.5
%CPU     %MEM    
106.7    53.6    
44.8 53.5
%CPU     %MEM    
100.0    53.6    
44.8 53.5
%CPU     %MEM    
20.0     53.6    
44.8 53.5
%CPU     %MEM    
0.0      53.6    
44.8 53.5
%CPU     %MEM    
13.3     53.6    
44.8 53.5
%CPU     %MEM    
100.0    53.6    
44.8 53.5
%CPU     %MEM    
100.0    53.6    
44.8 53.5
%CPU     %MEM    
0.0      53.6    
44.8 53.5
%CPU     %MEM    
0.0      53.6    
44.8 53.5
%CPU     %MEM    
93.3     53.6    
44.9 53.5
%CPU     %MEM    
93.8     53.6    
44.9 53.5
%CPU     %MEM    
73.3     53.6    
44.9 53.5
%CPU     %MEM    
0.0      53.6    
44.9 53.5
%CPU     %MEM    
100.0    53.6    
44.9 53.5
%CPU     %MEM    
100.0    53.6    
44.9 53.5
%CPU     %MEM    
0.0      53.6    
44.9 53.5
%CPU     %MEM    
20.0     53.6    
44.9 53.5
%CPU     %MEM    
0.0      53.6    
44.9 53.5
%CPU     %MEM    
93.3     53.6    
45.0 53.5
%CPU     %MEM    
100.0    53.6    
45.0 53.5
%CPU     %MEM    
0.0      53.6    
44.9 53.5
%CPU     %MEM    
0.0      53.6    
45.0 53.5
%CPU     %MEM    
100.0    53.6    
45.0 53.5
%CPU     %MEM    
100.0    53.6    
45.0 53.5
%CPU     %MEM    
100.0    53.6    
45.0 53.5
%CPU     %MEM    
6.7      53.6    
44.9 53.5
%CPU     %MEM    
0.0      53.6    
45.0 53.5
%CPU     %MEM    
0.0      53.6    
44.9 53.5
%CPU     %MEM    
87.5     53.6    
45.0 53.5
%CPU     %MEM    
80.0     53.6    
45.0 53.5
%CPU     %MEM    
33.3     53.6    
44.9 53.5
%CPU     %MEM    
0.0      53.6    
44.9 53.5
%CPU     %MEM    
18.8     53.6    
45.0 53.5
%CPU     %MEM    
100.0    53.6    
45.0 53.5
%CPU     %MEM    
100.0    53.6    
45.0 53.5
%CPU     %MEM    
46.7     53.6    
44.9 53.5
%CPU     %MEM    
0.0      53.6    
44.9 53.5
%CPU     %MEM    
0.0      53.6    
45.0 53.5
%CPU     %MEM    
40.0     53.6    
45.0 53.5
%CPU     %MEM    
93.3     53.6    
45.0 53.5
%CPU     %MEM    
93.3     53.6    
45.0 53.5
%CPU     %MEM    
0.0      53.6    
44.9 53.5
%CPU     %MEM    
0.0      53.6    
45.0 53.5
%CPU     %MEM    
100.0    53.6    
45.0 53.5
%CPU     %MEM    
100.0    53.6    
45.0 53.5
%CPU     %MEM    
80.0     53.6    
45.0 53.5
%CPU     %MEM    
0.0      53.6    
45.0 53.5
%CPU     %MEM    
86.7     53.6    
45.1 53.5
%CPU     %MEM    
100.0    53.6    
45.0 53.5
%CPU     %MEM    
20.0     53.6    
45.0 53.5
%CPU     %MEM    
25.0     53.6    
45.0 53.5
%CPU     %MEM    
46.7     53.6    
45.0 53.5
%CPU     %MEM    
100.0    53.6    
45.1 53.5
%CPU     %MEM    
100.0    53.6    
45.0 53.5
%CPU     %MEM    
0.0      53.6    
45.1 53.5
%CPU     %MEM    
6.7      53.6    
45.1 53.5
%CPU     %MEM    
100.0    53.6    
45.1 53.5
%CPU     %MEM    
100.0    53.6    
45.1 53.5
%CPU     %MEM    
0.0      53.6    
45.1 53.5
%CPU     %MEM    
0.0      53.6    
45.1 53.5
%CPU     %MEM    
93.8     53.6    
45.2 53.5
%CPU     %MEM    
66.7     53.6    
45.1 53.5
%CPU     %MEM    
0.0      53.6    
45.1 53.5
%CPU     %MEM    
100.0    53.6    
45.2 53.5
%CPU     %MEM    
100.0    53.6    
45.2 53.5
%CPU     %MEM    
100.0    53.6    
45.2 53.5
%CPU     %MEM    
0.0      53.6    
45.1 53.5
%CPU     %MEM    
0.0      53.6    
45.2 53.5
%CPU     %MEM    
73.3     53.6    
45.2 53.5
%CPU     %MEM    
100.0    53.6    
45.2 53.5
%CPU     %MEM    
93.3     53.6    
45.2 53.5
%CPU     %MEM    
100.0    53.6    
45.2 53.5
%CPU     %MEM    
53.3     53.6    
45.2 53.5
%CPU     %MEM    
0.0      53.6    
45.2 53.5
%CPU     %MEM    
37.5     53.6    
45.2 53.5
%CPU     %MEM    
100.0    53.6    
45.2 53.5
%CPU     %MEM    
33.3     53.6    
45.2 53.5
%CPU     %MEM    
6.7      53.6    
45.2 53.5
%CPU     %MEM    
0.0      53.6    
45.2 53.5
%CPU     %MEM    
100.0    53.6    
45.2 53.5
%CPU     %MEM    
100.0    53.6    
45.2 53.5
%CPU     %MEM    
20.0     53.6    
45.2 53.5
%CPU     %MEM    
0.0      53.6    
45.2 53.5
%CPU     %MEM    
100.0    53.6    
45.3 53.5
%CPU     %MEM    
100.0    53.6    
45.2 53.5
%CPU     %MEM    
0.0      53.6    
45.2 53.5
%CPU     %MEM    
0.0      53.6    
45.3 53.5
%CPU     %MEM    
93.3     53.6    
45.3 53.5
%CPU     %MEM    
93.3     53.6    
45.3 53.5
%CPU     %MEM    
93.3     53.6    
45.2 53.5
%CPU     %MEM    
6.7      53.6    
45.2 53.5
%CPU     %MEM    
26.7     53.6    
45.3 53.5
%CPU     %MEM    
93.3     53.6    
45.3 53.5
%CPU     %MEM    
93.3     53.6    
45.3 53.5
%CPU     %MEM    
20.0     53.6    
45.2 53.5
%CPU     %MEM    
26.7     53.6    
45.2 53.5
%CPU     %MEM    
0.0      53.6    
45.2 53.5
%CPU     %MEM    
0.0      53.6    
45.2 53.5
%CPU     %MEM    
0.0      53.6    
45.2 53.5
%CPU     %MEM    
100.0    53.6    
45.2 53.5
%CPU     %MEM    
86.7     53.6    
45.3 53.5
%CPU     %MEM    
20.0     53.6    
45.3 53.5
%CPU     %MEM    
0.0      53.6    
45.3 53.5
%CPU     %MEM    
100.0    53.6    
45.3 53.5
%CPU     %MEM    
100.0    53.6    
45.3 53.5
%CPU     %MEM    
0.0      53.6    
45.2 53.5
%CPU     %MEM    
0.0      53.6    
45.3 53.5
%CPU     %MEM    
0.0      53.6    
45.3 53.5
%CPU     %MEM    
100.0    53.6    
45.3 53.5
%CPU     %MEM    
100.0    53.6    
45.3 53.5
%CPU     %MEM    
25.0     53.6    
45.2 53.5
%CPU     %MEM    
0.0      53.6    
45.2 53.5
%CPU     %MEM    
0.0      53.6    
45.3 53.5
%CPU     %MEM    
0.0      53.6    
45.3 53.5
%CPU     %MEM    
100.0    53.6    
45.3 53.5
%CPU     %MEM    
100.0    53.6    
45.2 53.5
%CPU     %MEM    
26.7     53.6    
45.3 53.5
%CPU     %MEM    
26.7     53.6    
45.3 53.5
%CPU     %MEM    
0.0      53.6    
45.3 53.5
%CPU     %MEM    
86.7     53.6    
45.3 53.5
%CPU     %MEM    
93.8     53.6    
45.2 53.5
%CPU     %MEM    
100.0    53.6    
45.2 53.5
%CPU     %MEM    
100.0    53.6    
45.2 53.5
%CPU     %MEM    
0.0      53.6    
45.2 53.5
%CPU     %MEM    
6.7      53.6    
45.2 53.5
%CPU     %MEM    
0.0      53.6    
45.2 53.5
%CPU     %MEM    
93.3     53.6    
45.2 53.5
%CPU     %MEM    
93.3     53.6    
45.2 53.5
%CPU     %MEM    
0.0      53.6    
45.2 53.5
%CPU     %MEM    
0.0      53.6    
45.2 53.5
%CPU     %MEM    
26.7     53.6    
45.3 53.5
%CPU     %MEM    
100.0    53.6    
45.3 53.5
%CPU     %MEM    
0.0      53.6    
45.3 53.5
%CPU     %MEM    
20.0     53.6    
45.3 53.5
%CPU     %MEM    
100.0    53.6    
45.3 53.5
%CPU     %MEM    
100.0    53.6    
45.3 53.5
%CPU     %MEM    
0.0      53.6    
45.3 53.5
%CPU     %MEM    
0.0      53.6    
45.3 53.5
%CPU     %MEM    
100.0    53.6    
45.3 53.5
%CPU     %MEM    
100.0    53.6    
45.3 53.5
%CPU     %MEM    
0.0      53.6    
45.3 53.5
%CPU     %MEM    
0.0      53.6    
45.3 53.5
%CPU     %MEM    
6.7      53.6    
45.3 53.5
%CPU     %MEM    
100.0    53.6    
45.4 53.5
%CPU     %MEM    
100.0    53.6    
45.3 53.5
%CPU     %MEM    
0.0      53.6    
45.4 53.5
%CPU     %MEM    
20.0     53.6    
45.3 53.5
%CPU     %MEM    
100.0    53.6    
45.4 53.5
%CPU     %MEM    
100.0    53.6    
45.4 53.5
%CPU     %MEM    
6.7      53.6    
45.3 53.5
%CPU     %MEM    
0.0      53.6    
45.4 53.5
%CPU     %MEM    
0.0      53.6    
45.3 53.5
%CPU     %MEM    
100.0    53.6    
45.4 53.5
%CPU     %MEM    
100.0    53.6    
45.4 53.5
%CPU     %MEM    
93.8     53.6    
45.4 53.5
%CPU     %MEM    
93.3     53.6    
45.3 53.5
%CPU     %MEM    
0.0      53.6    
45.3 53.5
%CPU     %MEM    
18.8     53.6    
45.3 53.5
%CPU     %MEM    
100.0    53.6    
45.4 53.5
%CPU     %MEM    
53.3     53.6    
45.4 53.5
%CPU     %MEM    
40.0     53.6    
45.4 53.5
%CPU     %MEM    
0.0      53.6    
45.4 53.5
%CPU     %MEM    
0.0      53.6    
45.3 53.5
%CPU     %MEM    
6.7      53.6    
45.4 53.5
%CPU     %MEM    
93.3     53.6    
45.4 53.5
%CPU     %MEM    
93.8     53.6    
45.4 53.5
%CPU     %MEM    
100.0    53.6    
45.3 53.5
%CPU     %MEM    
100.0    53.6    
45.3 53.5
%CPU     %MEM    
73.3     53.6    
45.3 53.5
%CPU     %MEM    
18.8     53.6    
45.3 53.5
%CPU     %MEM    
100.0    53.6    
45.4 53.5
%CPU     %MEM    
100.0    53.6    
45.4 53.5
%CPU     %MEM    
100.0    53.6    
45.3 53.5
%CPU     %MEM    
13.3     53.6    
45.3 53.5
%CPU     %MEM    
0.0      53.6    
45.3 53.5
%CPU     %MEM    
93.3     53.6    
45.4 53.5
%CPU     %MEM    
93.8     53.6    
45.4 53.5
%CPU     %MEM    
26.7     53.6    
45.3 53.5
%CPU     %MEM    
106.2    53.6    
45.4 53.5
%CPU     %MEM    
100.0    53.6    
45.4 53.5
%CPU     %MEM    
0.0      53.6    
45.4 53.5
%CPU     %MEM    
0.0      53.6    
45.4 53.5
%CPU     %MEM    
100.0    53.6    
45.4 53.5
%CPU     %MEM    
100.0    53.6    
45.4 53.5
%CPU     %MEM    
13.3     53.6    
45.4 53.5
%CPU     %MEM    
0.0      53.6    
45.4 53.5
%CPU     %MEM    
20.0     53.6    
45.5 53.5
%CPU     %MEM    
100.0    53.6    
45.4 53.5
%CPU     %MEM    
100.0    53.6    
45.4 53.5
%CPU     %MEM    
73.3     53.6    
45.4 53.5
%CPU     %MEM    
0.0      53.6    
45.4 53.5
%CPU     %MEM    
0.0      53.6    
45.4 53.5
%CPU     %MEM    
86.7     53.6    
45.5 53.5
%CPU     %MEM    
100.0    53.6    
45.5 53.5
%CPU     %MEM    
66.7     53.6    
45.5 53.5
%CPU     %MEM    
0.0      53.6    
45.4 53.5
%CPU     %MEM    
13.3     53.6    
45.5 53.5
%CPU     %MEM    
100.0    53.6    
45.5 53.5
%CPU     %MEM    
81.2     53.6    
45.5 53.5
%CPU     %MEM    
33.3     53.6    
45.5 53.5
%CPU     %MEM    
0.0      53.6    
45.4 53.5
%CPU     %MEM    
93.8     53.6    
45.5 53.5
%CPU     %MEM    
100.0    53.6    
45.5 53.5
%CPU     %MEM    
0.0      54.2    
45.5 54.1
%CPU     %MEM    
86.7     54.2    
45.5 54.4
%CPU     %MEM    
93.3     54.5    
45.5 54.4
%CPU     %MEM    
0.0      54.5    
45.5 54.4
%CPU     %MEM    
93.3     54.5    
45.6 54.4
%CPU     %MEM    
80.0     54.5    
45.6 54.4
%CPU     %MEM    
0.0      54.5    
45.6 54.4
%CPU     %MEM    
100.0    54.5    
45.6 54.4
%CPU     %MEM    
0.0      55.1    
45.6 55.0
%CPU     %MEM    
100.0    56.3    
45.7 56.2
%CPU     %MEM    
26.7     58.4    
45.7 58.3
%CPU     %MEM    
100.0    58.4    
45.7 58.3
%CPU     %MEM    
0.0      58.4    
45.7 58.3
%CPU     %MEM    
100.0    58.4    
45.8 58.3
%CPU     %MEM    
80.0     58.4    
45.8 58.3
%CPU     %MEM    
93.3     58.4    
45.8 58.3
%CPU     %MEM    
60.0     58.4    
45.7 58.3
%CPU     %MEM    
160.0    58.4    
45.8 58.3
%CPU     %MEM    
100.0    58.4    
45.8 58.3
%CPU     %MEM    
100.0    58.4    
45.9 58.4
%CPU     %MEM    
100.0    57.9    
45.9 57.8
%CPU     %MEM    
0.0      57.9    
45.9 57.8
%CPU     %MEM    
100.0    57.9    
45.9 57.8
%CPU     %MEM    
6.7      57.9    
45.9 57.8
%CPU     %MEM    
26.7     57.9    
46.0 57.8
%CPU     %MEM    
100.0    57.9    
46.0 57.8
%CPU     %MEM    
100.0    57.9    
46.0 57.8
%CPU     %MEM    
0.0      57.9    
45.9 57.8
%CPU     %MEM    
26.7     57.9    
46.0 57.8
%CPU     %MEM    
100.0    57.9    
46.0 57.8
%CPU     %MEM    
100.0    57.9    
46.0 57.8
%CPU     %MEM    
20.0     57.9    
46.0 57.8
%CPU     %MEM    
0.0      57.9    
46.0 57.8
%CPU     %MEM    
0.0      57.9    
46.0 57.8
%CPU     %MEM    
6.7      57.9    
46.0 57.8
%CPU     %MEM    
100.0    57.9    
46.0 57.8
%CPU     %MEM    
93.3     57.9    
46.0 57.8
%CPU     %MEM    
86.7     57.9    
46.0 57.8
%CPU     %MEM    
26.7     57.9    
46.0 57.8
%CPU     %MEM    
26.7     57.9    
46.0 57.8
%CPU     %MEM    
93.3     57.9    
46.0 57.8
%CPU     %MEM    
93.3     57.9    
46.0 57.8
%CPU     %MEM    
0.0      57.9    
46.0 57.8
%CPU     %MEM    
0.0      57.9    
46.0 57.8
%CPU     %MEM    
0.0      57.9    
46.0 57.8
%CPU     %MEM    
100.0    57.9    
46.0 57.8
%CPU     %MEM    
29.4     57.9    
46.0 57.8
%CPU     %MEM    
0.0      57.9    
46.0 57.8
%CPU     %MEM    
93.3     57.9    
46.0 57.8
%CPU     %MEM    
100.0    57.9    
46.1 57.8
%CPU     %MEM    
33.3     57.9    
46.0 57.8
%CPU     %MEM    
0.0      57.9    
46.0 57.8
%CPU     %MEM    
26.7     57.9    
46.1 57.8
%CPU     %MEM    
100.0    57.9    
46.1 57.8
%CPU     %MEM    
33.3     57.9    
46.1 57.8
%CPU     %MEM    
0.0      57.9    
46.1 57.8
%CPU     %MEM    
100.0    57.9    
46.1 57.8
%CPU     %MEM    
100.0    57.9    
46.1 57.8
%CPU     %MEM    
93.3     57.9    
46.1 57.8
%CPU     %MEM    
20.0     57.9    
46.1 57.8
%CPU     %MEM    
0.0      57.9    
46.1 57.8
%CPU     %MEM    
93.8     57.9    
46.1 57.8
%CPU     %MEM    
100.0    57.9    
46.1 57.8
%CPU     %MEM    
0.0      57.9    
46.1 57.8
%CPU     %MEM    
0.0      57.9    
46.1 57.8
%CPU     %MEM    
100.0    57.9    
46.2 57.8
%CPU     %MEM    
6.7      57.9    
46.1 57.8
%CPU     %MEM    
0.0      57.9    
46.2 57.8
%CPU     %MEM    
100.0    57.9    
46.2 57.8
%CPU     %MEM    
100.0    57.9    
46.2 57.8
%CPU     %MEM    
0.0      57.9    
46.2 57.8
%CPU     %MEM    
6.7      57.9    
46.2 57.8
%CPU     %MEM    
87.5     57.9    
46.2 57.8
%CPU     %MEM    
0.0      57.9    
46.2 57.8
%CPU     %MEM    
0.0      57.9    
46.2 57.8
%CPU     %MEM    
0.0      57.9    
46.2 57.8
%CPU     %MEM    
93.8     57.9    
46.2 57.8
%CPU     %MEM    
0.0      57.9    
46.2 57.8
%CPU     %MEM    
0.0      57.9    
46.2 57.8
%CPU     %MEM    
20.0     57.9    
46.2 57.8
%CPU     %MEM    
13.3     57.9    
46.2 57.8
%CPU     %MEM    
100.0    57.9    
46.2 57.8
%CPU     %MEM    
100.0    57.9    
46.2 57.8
%CPU     %MEM    
0.0      57.9    
46.2 57.8
%CPU     %MEM    
0.0      57.9    
46.2 57.8
%CPU     %MEM    
86.7     57.9    
46.3 57.8
%CPU     %MEM    
100.0    57.9    
46.2 57.8
%CPU     %MEM    
93.3     57.9    
46.2 57.8
%CPU     %MEM    
0.0      57.9    
46.2 57.8
%CPU     %MEM    
0.0      57.9    
46.2 57.8
%CPU     %MEM    
0.0      57.9    
46.2 57.8
%CPU     %MEM    
100.0    57.9    
46.2 57.8
%CPU     %MEM    
100.0    57.9    
46.2 57.8
%CPU     %MEM    
0.0      57.9    
46.2 57.8
%CPU     %MEM    
0.0      57.9    
46.2 57.8
%CPU     %MEM    
0.0      57.9    
46.3 57.8
%CPU     %MEM    
93.8     57.9    
46.2 57.8
%CPU     %MEM    
100.0    57.9    
46.2 57.8
%CPU     %MEM    
80.0     57.9    
46.2 57.8
%CPU     %MEM    
20.0     57.9    
46.2 57.8
%CPU     %MEM    
0.0      57.9    
46.2 57.8
%CPU     %MEM    
80.0     57.9    
46.2 57.8
%CPU     %MEM    
100.0    57.9    
46.3 57.8
%CPU     %MEM    
100.0    57.9    
46.2 57.8
%CPU     %MEM    
0.0      57.9    
46.2 57.8
%CPU     %MEM    
0.0      57.9    
46.2 57.8
%CPU     %MEM    
100.0    57.9    
46.2 57.8
%CPU     %MEM    
87.5     57.9    
46.2 57.8
%CPU     %MEM    
93.3     57.9    
46.2 57.8
%CPU     %MEM    
0.0      57.9    
46.2 57.8
%CPU     %MEM    
46.7     57.9    
46.3 57.8
%CPU     %MEM    
100.0    57.9    
46.2 57.8
%CPU     %MEM    
100.0    57.9    
46.3 57.8
%CPU     %MEM    
0.0      57.9    
46.3 57.8
%CPU     %MEM    
13.3     57.9    
46.3 57.8
%CPU     %MEM    
93.3     57.9    
46.3 57.8
%CPU     %MEM    
100.0    57.9    
46.3 57.8
%CPU     %MEM    
0.0      57.9    
46.3 57.8
%CPU     %MEM    
26.7     57.9    
46.3 57.8
%CPU     %MEM    
100.0    57.9    
46.3 57.8
%CPU     %MEM    
100.0    57.9    
46.3 57.8
%CPU     %MEM    
0.0      57.9    
46.3 57.8
%CPU     %MEM    
6.7      57.9    
46.3 57.8
%CPU     %MEM    
93.3     57.9    
46.3 57.8
%CPU     %MEM    
100.0    57.9    
46.3 57.8
%CPU     %MEM    
20.0     57.9    
46.3 57.8
%CPU     %MEM    
0.0      57.9    
46.3 57.8
%CPU     %MEM    
80.0     57.9    
46.3 57.8
%CPU     %MEM    
100.0    57.9    
46.3 57.8
%CPU     %MEM    
0.0      57.9    
46.3 57.8
%CPU     %MEM    
0.0      57.9    
46.3 57.8
%CPU     %MEM    
100.0    57.9    
46.4 57.8
%CPU     %MEM    
50.0     57.9    
46.3 57.8
%CPU     %MEM    
0.0      57.9    
46.4 57.8
%CPU     %MEM    
80.0     57.9    
46.4 57.8
%CPU     %MEM    
100.0    57.9    
46.4 57.8
%CPU     %MEM    
100.0    57.9    
46.4 57.8
%CPU     %MEM    
0.0      57.9    
46.4 57.8
%CPU     %MEM    
0.0      57.9    
46.4 57.8
%CPU     %MEM    
73.3     57.9    
46.4 57.8
%CPU     %MEM    
100.0    57.9    
46.4 57.8
%CPU     %MEM    
6.7      57.9    
46.4 57.8
%CPU     %MEM    
106.7    57.9    
46.4 57.8
%CPU     %MEM    
100.0    57.9    
46.4 57.8
%CPU     %MEM    
13.3     57.9    
46.4 57.8
%CPU     %MEM    
0.0      57.9    
46.4 57.8
%CPU     %MEM    
86.7     57.9    
46.5 57.8
%CPU     %MEM    
100.0    57.9    
46.4 57.8
%CPU     %MEM    
73.3     57.9    
46.4 57.8
%CPU     %MEM    
0.0      57.9    
46.5 57.8
%CPU     %MEM    
73.3     57.9    
46.5 57.8
%CPU     %MEM    
100.0    57.9    
46.5 57.8
%CPU     %MEM    
46.7     57.9    
46.5 57.8
%CPU     %MEM    
81.2     57.9    
46.5 57.8
%CPU     %MEM    
100.0    57.9    
46.5 57.8
%CPU     %MEM    
46.7     57.9    
46.5 57.8
%CPU     %MEM    
20.0     57.9    
46.5 57.8
%CPU     %MEM    
0.0      57.9    
46.5 57.8
%CPU     %MEM    
100.0    57.9    
46.5 57.8
%CPU     %MEM    
93.3     57.9    
46.5 57.8
%CPU     %MEM    
0.0      57.9    
46.5 57.8
%CPU     %MEM    
13.3     57.9    
46.5 57.8
%CPU     %MEM    
100.0    57.9    
46.6 57.8
%CPU     %MEM    
100.0    57.9    
46.5 57.8
%CPU     %MEM    
0.0      57.9    
46.5 57.8
%CPU     %MEM    
93.3     57.9    
46.6 57.8
%CPU     %MEM    
100.0    57.9    
46.6 57.8
%CPU     %MEM    
100.0    57.9    
46.5 57.8
%CPU     %MEM    
0.0      57.9    
46.5 57.8
%CPU     %MEM    
26.7     57.9    
46.6 57.8
%CPU     %MEM    
50.0     57.9    
46.6 57.8
%CPU     %MEM    
93.8     57.9    
46.6 57.8
%CPU     %MEM    
26.7     57.9    
46.5 57.8
%CPU     %MEM    
100.0    57.9    
46.5 57.8
%CPU     %MEM    
93.3     57.9    
46.5 57.8
%CPU     %MEM    
100.0    57.9    
46.5 57.8
%CPU     %MEM    
0.0      57.9    
46.5 57.8
%CPU     %MEM    
0.0      57.9    
46.5 57.8
%CPU     %MEM    
93.3     57.9    
46.5 57.8
%CPU     %MEM    
100.0    57.9    
46.5 57.8
%CPU     %MEM    
93.3     57.9    
46.5 57.8
%CPU     %MEM    
6.7      57.9    
46.5 57.8
%CPU     %MEM    
0.0      57.9    
46.5 57.8
%CPU     %MEM    
0.0      57.9    
46.5 57.8
%CPU     %MEM    
0.0      57.9    
46.5 57.8
%CPU     %MEM    
100.0    57.9    
46.5 57.8
%CPU     %MEM    
93.3     57.9    
46.5 57.8
%CPU     %MEM    
53.3     57.9    
46.5 57.8
%CPU     %MEM    
13.3     57.9    
46.5 57.8
%CPU     %MEM    
0.0      57.9    
46.5 57.8
%CPU     %MEM    
93.3     57.9    
46.5 57.8
%CPU     %MEM    
100.0    57.9    
46.5 57.8
%CPU     %MEM    
20.0     57.9    
46.5 57.8
%CPU     %MEM    
0.0      57.9    
46.5 57.8
%CPU     %MEM    
0.0      57.9    
46.5 57.8
%CPU     %MEM    
100.0    57.9    
46.5 57.8
%CPU     %MEM    
93.8     57.9    
46.5 57.8
%CPU     %MEM    
46.7     57.9    
46.5 57.8
%CPU     %MEM    
0.0      57.9    
46.5 57.8
%CPU     %MEM    
0.0      57.9    
46.5 57.8
%CPU     %MEM    
93.8     57.9    
46.5 57.8
%CPU     %MEM    
26.7     57.9    
46.5 57.8
%CPU     %MEM    
26.7     57.9    
46.5 57.8
%CPU     %MEM    
0.0      57.9    
46.5 57.8
%CPU     %MEM    
100.0    57.9    
46.5 57.8
%CPU     %MEM    
6.2      57.9    
46.5 57.8
%CPU     %MEM    
0.0      57.9    
46.5 57.8
%CPU     %MEM    
0.0      57.9    
46.5 57.8
%CPU     %MEM    
100.0    57.9    
46.5 57.8
%CPU     %MEM    
100.0    57.9    
46.5 57.8
%CPU     %MEM    
0.0      57.9    
46.5 57.8
%CPU     %MEM    
0.0      57.9    
46.5 57.8
%CPU     %MEM    
100.0    57.9    
